Date / Time,City,State,Shape,Duration,Summary,Posted
6/30/2015 22:40:00,Boise,ID,Light,1-4 seconds,BRIGHT LIGHT GOING EAST TO WEST AT INCONCEIVABLE SPEED. ANOTHER LIGHT GOING NORTH TO SOUTH MOVING SLOWER AND NOT AS BRIGHT AND GONE.,7/3/2015
6/30/2015 22:15:00,Portland (far east; Corbett),OR,Rectangle,10 minutes,Two rectangular crafts in the sky. Very bright lights. Just hovering in the sky. They were so bright I almost drove off the road.,7/3/2015
6/30/2015 22:14:00,Citrus Springs,FL,Triangle,,2 stationary objects in the sky. ((NUFORC Note: Probably Venus and Jupiter in the northwestern sky. PD)),7/3/2015
6/30/2015 22:00:00,Houston,TX,Unknown,2 minutes,Airplane look- two red lights- flying- stopped in mid-air for 14 seconds- then came straight down rapidly,7/3/2015
6/30/2015 21:45:00,Tallahassee,FL,Light,2 days,2 nights of bright as the moon object and 5 aircraft in night sky after seeing it. ((NUFORC Note: Venus & Jupiter. PD)),7/3/2015
6/30/2015 21:15:00,Eugene,OR,Rectangle,4 seconds,My neighbor and I saw a rectangle with bright blue and red lights traveling away and turning around at unexplainable speeds.,7/23/2015
6/30/2015 21:00:00,Portland,WA,Circle,10 minutes,Saw 2 very bright still circle object in the westward sky.,7/3/2015
6/30/2015 21:00:00,Cincinnati,OH,Egg,3 hours?,Lights in sky. There were 2 that appeared to be next to each other. Not stars. ((NUFORC Note: Venus and Jupiter. PD)),7/3/2015
6/30/2015 21:00:00,Housesprings,MO,Disk,Short,"I was walking to a parents house at night, June 30th, 2015. And I got to the top of a hill on a road. I saw it moving fast and spinning",7/3/2015
6/30/2015 20:30:00,Tijeras,NM,Light,15-20 seconds,Red lights in the southern New Mexico sky multiplying and disappearing.,7/3/2015
6/30/2015 10:00:00,Santa Barbara,CA,Circle,15 minutes,Silver pulsating object.,7/3/2015
6/29/2015 22:30:00,Mineral Ridge,OH,Fireball,2,Odd lights in northeast Ohio.,7/3/2015
6/29/2015 22:30:00,Sugar Loaf,NY,Triangle,10 minutes,3 triangular shaped or triangular lit objects moving then hovering very high in the night sky,7/3/2015
6/29/2015 22:30:00,Ventura,CA,Circle,1:00 am ongoing,Eerie lights hovering above Ventura tonight. ((NUFORC Note: Jupiter and Venus. PD)),7/3/2015
6/29/2015 22:00:00,Lakewood,WA,Circle,40 minutes ongoing,"Two very bright orbs stationary on horizon west of Lakewood, WA. ((NUFORC Note: Venus and Jupiter. PD))",7/3/2015
6/29/2015 22:00:00,Youngstown,OH,Light,10 minutes,"Two circular light hovering one another with a flashing light above. Top light flashing blue, green, red and white.",7/3/2015
6/29/2015 22:00:00,Pompton Lakes,NJ,Light,8 minutes,2 circular lights over the W sky in the dir. of the Wannaque Res.. The two lights would vanish.((NUFORC Note: Venus and Jupiter. PD),7/3/2015
6/29/2015 22:00:00,Omaha,NE,Other,5 minutes,((HOAX??)) Omaha aliens?,7/3/2015
6/29/2015 21:45:00,Madisonville,KY,Cross,30 minutes,Two orange stationary lights in the sky fade then reappear. ((NUFORC Note: Venus and Jupiter?? PD)),7/3/2015
6/29/2015 21:30:00,Forked River,NJ,Light,25 minutes,I witnessed 2 lights that didn't move at all. One light was on top of the other one. The bottom light was brighter than the one on top.,7/17/2015
6/29/2015 21:30:00,Everett,MA,Sphere,30 minutes,"Two bright white lights,just above horizon.Lights were stationary,at approximately 45 degree angle.After 15 minutes lights drifted sout",7/3/2015
6/29/2015 21:30:00,San Pedro,CA,Unknown,12 minutes,((NUFORC Note: Planets. PD)) I'm looking off the balcony looking W and I see 2 lights one bright and one right above it but smaller.,7/3/2015
6/29/2015 21:00:00,Fall River,MA,,45 minutes+,"2 extremely bright stat. lights in W sky over Fall River Massachusetts, 9:30 pm and later. ((NUFORC Note: Venus & Jupiter? PD))",7/10/2015
6/29/2015 20:30:00,McCormick,SC,Triangle,30 seconds,"Silent, black triangular shaped craft ascending from water and slowly passing over treeline.",7/3/2015
6/29/2015 20:20:00,Haifa (Israel),,Formation,1 second,"Diagonal formation of 3 objects, round shaped, flickering lights",7/3/2015
6/29/2015 19:00:00,Youngstown,OH,Light,10 minutes,"Two circular light hovering one another with a flashing light above. Top light flashing blue, green, red and white.",7/3/2015
6/29/2015 16:00:00,Bethel,CT,Oval,5 minutes,Silver round object hoovering in the sky during daytime.,7/3/2015
6/29/2015 14:30:00,Shell Beach,CA,Circle,on going,Object in clear daylight sky.,7/3/2015
6/29/2015 14:00:00,Mount Sterling,KY,Teardrop,20-25 seconds,Me and my wife were outside at 2:00pm and saw 2 ships. Lager ship was about 2 miles long,7/3/2015
6/29/2015 12:30:00,Chapel Hill,NC,Cylinder,5 seconds,Disc or cylindrical craft moving at very high speed,7/3/2015
6/29/2015 8:45:00,Mckeesport,PA,Light,30 minutes,"Stars are not out yet, one bright white light in the sky, moves slowly in inconsistent skewed patterns then hovers.",7/31/2015
6/29/2015 8:00:00,Austin,TX,Other,continuous x3 days,"Large, wispy clouds passing over greenbelt area that hum/buzz continuously as a bee swarm would sould. There is a low frequency tone t",7/3/2015
6/29/2015 4:30:00,Herald Harbor,MD,Other,30 minutes,"Extremely loud, hovered suspende in night sky for four minutes, three white lights, one red light, one bright horizontal beam of light.",7/3/2015
6/29/2015 1:51:00,Rock Hill,SC,Other,30 seconds,Space Debris falls out of orbit and burns up. ((NUFORC Note: Confirmed satellite re-entry. PD)),7/3/2015
6/29/2015 1:30:00,Gainesville,GA,Fireball,1 minute,"Multiple objects possibly on fire, leaving a bright trail. ((NUFORC Note: Re-entering satellite. PD))",7/3/2015
6/29/2015 1:28:00,Wadley,GA,Other,4-5 minutes,Large obj. with fluid oil slick body spurting sparks from the rear; flies dirctly over our truck. ((NUFORC Note: Satellite? PD)),7/10/2015
6/29/2015 1:15:00,Chester,SC,Fireball,20-30 seconds,"Fireball With Long Tail Witnessed by 3 Observers in Chester, SC, at 1AM on June 29, 2015. ((NUFORC Note: Satellite re-entry. PD))",7/3/2015
6/29/2015 1:00:00,Patterson,LA,Rectangle,2-3 minutes,Saw a rectangle obj. with fire on each end and smoking moving from SE to NW...appeared to about the size of a bed on a pickup truck.,7/3/2015
6/29/2015 1:00:00,Senoia,GA,Fireball,10-15 seconds,Fireball with 2 long tails traveling high above tree tops traveling SW to NE; visible for approximately 10-15 seconds. ((Satellite)),7/3/2015
6/29/2015 0:30:00,Phoenix,AZ,Egg,6 seconds,"A large flagellated bug, the size of a house, silently floating around Phoenix.",7/3/2015
6/29/2015 0:30:00,Huntsville (Owens Cross Roads),AL,Other,1 minute,"Object burning as it flew in a trajectory parallel to the ground, with flaming pieces. ((NUFORC Note: Satellite re-entry. PD))",7/3/2015
6/29/2015 0:15:00,Paw Paw,MI,Light,10,Two Brite red lights.,7/3/2015
6/29/2015 0:00:00,Walnutport,PA,Unknown,1 minute,Seen something jet black crawling around the bushes on all fours about 2 foot by 2 foot.,7/3/2015
6/28/2015 23:44:00,Alexandria,VA,Fireball,1 minute,"Orange flickering ball. Looked like junk burning in the sky, as if something was reentering. It wasn't moving fast, appeared that it wa",7/3/2015
6/28/2015 23:30:00,Sidney,MT,Light,1 minute,"2 stationary orange balls of light over Sidney, MT, in the night sky.",7/3/2015
6/28/2015 22:00:00,Dallas,TX,Light,1.5 hours,I was in the car driving home when my friend asked me what some lights in the night sky are. It was in the general area of Love field,7/3/2015
6/28/2015 22:00:00,Cedar Rapids,IA,Light,15-20 minutes,2 bright lights with flashing lights on sides. Hovering in western sky. ((NUFORC Note: Venus and Jupiter. PD)),7/3/2015
6/28/2015 21:30:00,Poughkeepsie,NY,Triangle,30 seconds,Triangular flying object with white lights on each angle and green light in the middle. Traveled at un-normal flying speeds.,7/3/2015
6/28/2015 21:00:00,Colchester,VT,Oval,5,Noticed a bright red light over the tree line. towards Burlington Vt. I never have seen a plane this bright so I went to look.,7/3/2015
6/28/2015 19:20:00,Floral Park,NY,Other,10 minutes,Drone-ish type thing.,7/3/2015
6/28/2015 12:47:00,Moro Bay,CA,Sphere,only later seen on photo,Black orb seen in photo taken of Moro Rock in CA.,7/17/2015
6/28/2015 11:42:00,Sioux Falls,SD,Cylinder,East 63rd street,The Ufo was white and a cylinder shape.,7/23/2015
6/28/2015 1:30:00,Charlotte,NC,Unknown,3 minutes,Four evenly spaced lights.,7/3/2015
6/28/2015 0:22:00,Milwaukee,WI,Fireball,3-4 minutes,"I live in a 14th floor apartment in downtown Milwaukee. As I was getting ready for bed this past Sat night / Sun morning, I looked out",7/3/2015
6/27/2015 23:15:00,Newbury Park,CA,Light,6 minutes,3 bright white lights in the sky.,7/3/2015
6/27/2015 22:07:00,Long Beach,CA,Circle,3 minutes,"Equilateral triangle of diffuse, stationary white lights off coast.",7/3/2015
6/27/2015 21:45:00,St. Peters,MO,Formation,3 minutes,Colored lights assembled into diamond shape then gave off a very bright light,7/3/2015
6/27/2015 21:30:00,Northern Allegheny County,PA,Flash,1 hour,Red flashes of light traveling NNW followed by an unlit helicopter at night.,7/3/2015
6/27/2015 21:00:00,Seaside,OR,Circle,1 minute,Looked like 2 red fireballs 1 fell the other hovered before the lite went off but through binoculars could still see a dark for desend,7/3/2015
6/27/2015 20:30:00,Rialto,CA,Fireball,2 minutes,Thought it was an airplane on fire until it stopped in midair for 20-30 sec b4 flickering out.,7/3/2015
6/27/2015 20:17:00,Lexington,NE,Disk,5-10 minutes,"Bright orange lit saucer going over Lexington, NE, north to south.",7/3/2015
6/27/2015 19:00:00,Clendenin,WV,Cylinder,20 minutes,"There was white orbs, one cylinder of red, orange, and yellow in mid air, things I cant explain came from the approaching storm.",8/27/2015
6/27/2015 13:20:00,Vancouver,WA,Other,15-30 minutes,Took awhile for me to grab my camera as I was thinking “No Way”.fairly slow lumbering flight path east to west then finally west to,7/3/2015
6/27/2015 1:00:00,Albany,GA,Other,3 minutes,Orange light seen from distance. Got closer and saw it was strange craft covered in lights. Did not make any sound.,7/3/2015
6/27/2015 0:00:00,Long,OK,Changing,16 minutes,Thought I had entered the twilight zone for a minute. ((NUFORC Note: Star or planet?? PD)),7/17/2015
6/26/2015 23:50:00,Provinciales (Turks & Caicos),,Sphere,5 minutes,Glowing red sphere seen over Caribbean Sea.,7/3/2015
6/26/2015 23:15:00,Palmyra,NJ,Formation,5 seconds,"Seen on Highland Ave.(CR 602) In Palmyra, NJ heading eastward in a triangular formation.",7/3/2015
6/26/2015 23:15:00,Leicester,MA,Circle,5 seconds,"Craft seen zooming through the air at the blink of an eye, looked like a backwards shooting star.",7/3/2015
6/26/2015 23:00:00,High Falls,NY,Circle,40 minutes,30 white orbs visit my yard.,7/17/2015
6/26/2015 22:15:00,Discovery Bay,CA,Diamond,2 minutes,"Diamond shaped aircraft, it was flying low and had a really strange humming/buzzing/vibrating sound. Two very bright-white large lights",7/3/2015
6/26/2015 22:15:00,Fairfield,CA,Circle,20 minutes,Two pulsating lights over the hills of Fairfield,7/3/2015
6/26/2015 22:00:00,Angola,NY,Light,5-6 minutes,Red orb speed about mock 9 pulcated then dissapared over tree line.,7/3/2015
6/26/2015 21:30:00,Reno,NV,Sphere,4 minutes,"Solid bright orange pulsating moving S and climbing at a low speed, changed direction to SE and steep climb, increased speed.",7/17/2015
6/26/2015 21:00:00,Albany,NY,Unknown,~5 minutes,"3 orange moving lights in the sky, not aircraft.",7/3/2015
6/26/2015 17:00:00,Catalina Island,CA,Other,~4 minutes,"Unidentified Flying Object above Catalina Island, June 2015.",7/3/2015
6/26/2015 14:30:00,Melbourne,FL,Circle,4 minutes,"Observed a black round or saucer shaped object traveling from south to north, then making a 90 degree turn west.",7/3/2015
6/26/2015 3:30:00,Townsend,MA,Chevron,6 minutes,Saw triangular silent slow moving craft go over house above treeline. White and red flashing lights at points on craft.,7/3/2015
6/26/2015 3:28:00,Pearland,TX,Other,5 mins,Very bright red light in the middle of nowhere.,7/31/2015
6/26/2015 1:30:00,Rochester,NY,Formation,1 minute,4 orange balls of light in the sky above Park Avenue.,7/3/2015
6/26/2015 1:30:00,South Haven,MI,Light,30 seconds,A series of green rectangular lights in the sky.,7/3/2015
6/26/2015 1:05:00,Coventry,RI,Other,20 seconds,"Driving down I-95 S, coming home from a friend's passing exit 6a I took a picture with my phone of the moon because it was eluminingat",7/3/2015
6/25/2015 22:05:00,Milford,CT,Sphere,10 minutes,"3 Spherical UFO's sighted over Long Island Sound, CT",7/3/2015
6/25/2015 21:50:00,Jackson,NJ,Unknown,2 minutes,Weird 2 light turn counter clock wise until one light then gone.,7/3/2015
6/25/2015 21:45:00,Lawrence,KS,Unknown,5 minutes,Object with pulsing wave of light moving around it,7/3/2015
6/25/2015 20:50:00,Las Vegas,NV,Circle,5,"Round, red and green object hovering over mountains of northern Las Vegas",7/3/2015
6/25/2015 20:30:00,Sandwich,MA,Light,3-5 minutes,I was with a group of people out on Sandy Neck Beach in Barnstable last night. The sky was very cloudy and the only celestial light tha,7/3/2015
6/25/2015 19:50:00,Arnold,MO,Sphere,5,A metallic sphere colored gold was hovering stationary approximately 50 feet above the side of the road. The sphere had three fins runn,7/3/2015
6/25/2015 17:00:00,Marlette,MI,Disk,,"2 saucer shaped UFOs over farm field in Marlette, MI.",7/3/2015
6/25/2015 16:30:00,Philadelphia,PA,Oval,45 seconds,((Blimp?)) At first I thought it was a blimp but when I looked closer I saw that it was flat on the bottom. Blimps aren't flat.,7/3/2015
6/25/2015 10:30:00,Lacey,WA,Circle,15 minutes,"Bright flashing orb spotted in broad daylight over Lacey, WA.",7/3/2015
6/25/2015 5:30:00,Indianapolis,IN,Flash,10 minutes,"Bright beam of light from ground up, then rumbling passing over the house for around 10-15 minutes, making the house shake.",7/3/2015
6/25/2015 2:50:00,Lakebay,WA,Triangle,60 seconds,"Observed what at first believed to be a ""slow"" falling star, which evolved into dark triangular objects flying in a line.",7/3/2015
6/24/2015 23:10:00,Chandigarh (India),,Fireball,3 minutes,"Fireball UFO, definite that its not a meteorite or a crashing plane.",7/3/2015
6/24/2015 22:30:00,Cypress,TX,Sphere,1 hour,My husband ran into the house and said a huge bright light. He said it was dimming and then very bright.I witnessed a yellow ball and i,7/3/2015
6/24/2015 22:10:00,Livermore,CA,Cylinder,30 seconds,"Two craft over Northern California, traveling at a high rate of speed, chasing each other, with no sound.",7/3/2015
6/24/2015 22:05:00,Asheboro,NC,Light,2 minutes,"Orange light crossed in front of me while driving and hovered above the trees, moving in a westward direction on an overcast night.",7/3/2015
6/24/2015 21:00:00,Punta Gorda,FL,Oval,1-2 hours,Fixed oval light in sky with 4-5 rings.,7/3/2015
6/24/2015 16:50:00,Banks,OR,Other,1 minute,Liquid metal bus saucer morphs eastward in Oregon sky.,7/3/2015
6/24/2015 15:15:00,Orlando,FL,Cigar,20-25 minutes,One large and 3 smaller object in a clear sky,7/3/2015
6/24/2015 14:00:00,San Antonio,TX,Cigar,3 minutess,UFO flies into dark cloud and disappears.,8/13/2015
6/24/2015 9:46:00,Providence,RI,Light,5 minutes,I seen a bright blue light that seemed to get dim then glow red then started moving at a slow pace then 2 other pulsating lights coming,7/3/2015
6/24/2015 2:00:00,Boise,ID,Fireball,2 minutes,"Orange fireball in West Boise. May have landed near Cole street. No noise,",7/3/2015
6/23/2015 22:35:00,Blue Ash,OH,Unknown,10 seconds,"Two abnormal red lights, one pulsing, extremely loud.",7/3/2015
6/23/2015 22:30:00,Appleton,WI,Fireball,4 minutes,3 Fireball Objects Flying in Formation in Appleton WI 22:30 on 6/23/15,6/24/2015
6/23/2015 22:30:00,Smithfield,PA,Triangle,10 minutes,three individual lights in a triangle. one red. one green. one white.,6/24/2015
6/23/2015 22:15:00,Las Vegas,NV,Light,2-4 seconds,2 blue objects fly over Las Vegas.,6/24/2015
6/23/2015 22:00:00,Aurburn Hills,MI,Light,~ 1 minute,Hovering light.,6/24/2015
6/23/2015 21:54:00,Myrtle Point,OR,Rectangle,20 minutes,Large rectangular object with multiple lights moving very slowly.,6/24/2015
6/23/2015 21:00:00,Union,MO,Changing,1 hour,"Around 9 pm in the town of Union, MO, on the night of June 23, 2015, there were two to three lights at various time.",7/3/2015
6/23/2015 21:00:00,Mesa,AZ,Diamond,2 minutes,"Noticed lit object dipping, recoiling, then glided over a park near me . Bright red and blue orbs from ufo. 5 ft diameter.",6/24/2015
6/23/2015 19:40:00,St. Catharines (Canada),ON,Circle,15 seconds,My son and I saw a metallic circle and it made a turn in direction from southwest to east.,6/24/2015
6/23/2015 18:21:00,Forest Hills,NY,Circle,2:00 minutes,"Circular craft came from North spinning, settled on ground 2:00 minutes, no spin. Take off high speed. 5 pictures only.",7/3/2015
